trajectory_id,method,seed,rep,stress,G0,selected_stage,adverse_return
30300037,Mean DQN,404,37,historical,10768500.861094609,4,-10768500.861094609
30300038,Mean DQN,404,38,historical,10880493.817409195,4,-10880493.817409195
30300039,Mean DQN,404,39,historical,9994467.304661104,4,-9994467.304661104
30300040,Mean DQN,404,40,historical,4054876.9320282415,4,-4054876.9320282415
30300041,Mean DQN,404,41,historical,6461967.833126544,4,-6461967.833126544
30300042,Mean DQN,404,42,historical,829835.6735524873,4,-829835.6735524873
30300043,Mean DQN,404,43,historical,3025026.5491603846,4,-3025026.5491603846
30300044,Mean DQN,404,44,historical,10235389.177025765,4,-10235389.177025765
30300045,Mean DQN,404,45,historical,2617711.4647215386,4,-2617711.4647215386
30300046,Mean DQN,404,46,historical,9107727.982326172,4,-9107727.982326172
30300047,Mean DQN,404,47,historical,6635156.756232304,4,-6635156.756232304
30300048,Mean DQN,404,48,historical,6529930.051268121,4,-6529930.051268121
30300049,Mean DQN,404,49,historical,-33302.94605749741,4,33302.94605749741
30300050,Mean DQN,404,50,historical,11541218.650783734,4,-11541218.650783734
30300051,Mean DQN,404,51,historical,6568250.2994472645,4,-6568250.2994472645
30300052,Mean DQN,404,52,historical,8977337.870040607,4,-8977337.870040607
30300053,Mean DQN,404,53,historical,10845011.872808365,4,-10845011.872808365
30300054,Mean DQN,404,54,historical,8692685.101468861,4,-8692685.101468861
30300055,Mean DQN,404,55,historical,2213665.298372838,4,-2213665.298372838
30300056,Mean DQN,404,56,historical,3573275.0520727187,4,-3573275.0520727187
30300057,Mean DQN,404,57,historical,6691792.517303122,4,-6691792.517303122
30300058,Mean DQN,404,58,historical,7743883.711609387,4,-7743883.711609387
30300059,Mean DQN,404,59,historical,3407491.143896793,4,-3407491.143896793
30300060,Mean DQN,404,60,historical,2155798.186930919,4,-2155798.186930919
30300061,Mean DQN,404,61,historical,7465824.964519864,4,-7465824.964519864
30300062,Mean DQN,404,62,historical,3497091.150584516,4,-3497091.150584516
30300063,Mean DQN,404,63,historical,4795565.533568086,4,-4795565.533568086
30300064,Mean DQN,404,64,historical,4132347.067011214,4,-4132347.067011214
30300065,Mean DQN,404,65,historical,3746717.1474531186,4,-3746717.1474531186
30300066,Mean DQN,404,66,historical,9128017.558777552,4,-9128017.558777552
30300067,Mean DQN,404,67,historical,8016461.681988144,4,-8016461.681988144
30300068,Mean DQN,404,68,historical,3283321.5376570784,4,-3283321.5376570784
30300069,Mean DQN,404,69,historical,4682602.9389447,4,-4682602.9389447
30300070,Mean DQN,404,70,historical,4796699.225289763,4,-4796699.225289763
30300071,Mean DQN,404,71,historical,9276279.722849675,4,-9276279.722849675
30300072,Mean DQN,404,72,historical,6680203.09666379,4,-6680203.09666379
30300073,Mean DQN,404,73,historical,10897636.094241174,4,-10897636.094241174
30300074,Mean DQN,404,74,historical,6226576.065072175,4,-6226576.065072175
30300075,Mean DQN,404,75,historical,8960283.248698417,4,-8960283.248698417
30300076,Mean DQN,404,76,historical,9140768.993201282,4,-9140768.993201282
30300077,Mean DQN,404,77,historical,6811427.757536442,4,-6811427.757536442
30300078,Mean DQN,404,78,historical,5873675.139952468,4,-5873675.139952468
30300079,Mean DQN,404,79,historical,10974459.526917739,4,-10974459.526917739
30300080,Mean DQN,404,80,historical,2654311.27499389,4,-2654311.27499389
30300081,Mean DQN,404,81,historical,5446753.397094425,4,-5446753.397094425
30300082,Mean DQN,404,82,historical,7019944.457891361,4,-7019944.457891361
30300083,Mean DQN,404,83,historical,7321567.851305669,4,-7321567.851305669
30300084,Mean DQN,404,84,historical,3478859.3810877977,4,-3478859.3810877977
30300085,Mean DQN,404,85,historical,5879959.502626252,4,-5879959.502626252
30300086,Mean DQN,404,86,historical,1134833.107345447,4,-1134833.107345447
30300087,Mean DQN,404,87,historical,8382385.14872032,4,-8382385.14872032
30300088,Mean DQN,404,88,historical,8172813.730940002,4,-8172813.730940002
30300089,Mean DQN,404,89,historical,5684154.234998687,4,-5684154.234998687
30300090,Mean DQN,404,90,historical,1993162.9998685548,4,-1993162.9998685548
30300091,Mean DQN,404,91,historical,10043825.895998098,4,-10043825.895998098
30300092,Mean DQN,404,92,historical,1791096.4330039807,4,-1791096.4330039807
30300093,Mean DQN,404,93,historical,8185976.926254287,4,-8185976.926254287
30300094,Mean DQN,404,94,historical,3471188.6655673077,4,-3471188.6655673077
30300095,Mean DQN,404,95,historical,8588521.715351103,4,-8588521.715351103
30300096,Mean DQN,404,96,historical,10273309.196297519,4,-10273309.196297519
30300097,Mean DQN,404,97,historical,4598958.875468154,4,-4598958.875468154
30300098,Mean DQN,404,98,historical,4334885.261953738,4,-4334885.261953738
30300099,Mean DQN,404,99,historical,7484534.882581505,4,-7484534.882581505
30300000,QR Mean,404,0,historical,11749125.684388774,4,-11749125.684388774
30300001,QR Mean,404,1,historical,5133200.328403116,4,-5133200.328403116
30300002,QR Mean,404,2,historical,7678295.458008768,4,-7678295.458008768
30300003,QR Mean,404,3,historical,8839616.388319839,4,-8839616.388319839
30300004,QR Mean,404,4,historical,10469146.617532492,4,-10469146.617532492
30300005,QR Mean,404,5,historical,4690441.969290784,4,-4690441.969290784
30300006,QR Mean,404,6,historical,6223909.151139536,4,-6223909.151139536
30300007,QR Mean,404,7,historical,9938286.626028871,4,-9938286.626028871
30300008,QR Mean,404,8,historical,5797491.146775167,4,-5797491.146775167
30300009,QR Mean,404,9,historical,10903617.49391596,4,-10903617.49391596
30300010,QR Mean,404,10,historical,5904062.556667839,4,-5904062.556667839
30300011,QR Mean,404,11,historical,10071916.147873174,4,-10071916.147873174
30300012,QR Mean,404,12,historical,8810293.566432042,4,-8810293.566432042
30300013,QR Mean,404,13,historical,3780569.954887507,4,-3780569.954887507
30300014,QR Mean,404,14,historical,7386123.665658868,4,-7386123.665658868
30300015,QR Mean,404,15,historical,11995981.781711798,4,-11995981.781711798
30300016,QR Mean,404,16,historical,6188155.13759836,4,-6188155.13759836
30300017,QR Mean,404,17,historical,5323310.742670529,4,-5323310.742670529
30300018,QR Mean,404,18,historical,10493002.4923467,4,-10493002.4923467
30300019,QR Mean,404,19,historical,8696067.353208134,4,-8696067.353208134
30300020,QR Mean,404,20,historical,1355974.9830354867,4,-1355974.9830354867
30300021,QR Mean,404,21,historical,9677498.571513435,4,-9677498.571513435
30300022,QR Mean,404,22,historical,7834727.678851711,4,-7834727.678851711
30300023,QR Mean,404,23,historical,2922868.563408424,4,-2922868.563408424
30300024,QR Mean,404,24,historical,12702893.154481951,4,-12702893.154481951
30300025,QR Mean,404,25,historical,7439482.922581304,4,-7439482.922581304
30300026,QR Mean,404,26,historical,1979737.196040227,4,-1979737.196040227
30300027,QR Mean,404,27,historical,4182026.4183674627,4,-4182026.4183674627
30300028,QR Mean,404,28,historical,8828581.483122181,4,-8828581.483122181
30300029,QR Mean,404,29,historical,11158018.02681356,4,-11158018.02681356
30300030,QR Mean,404,30,historical,9627204.314614447,4,-9627204.314614447
30300031,QR Mean,404,31,historical,8024143.768640529,4,-8024143.768640529
30300032,QR Mean,404,32,historical,7120526.132415938,4,-7120526.132415938
30300033,QR Mean,404,33,historical,9552423.205153508,4,-9552423.205153508
30300034,QR Mean,404,34,historical,4993892.343005876,4,-4993892.343005876
30300035,QR Mean,404,35,historical,10157483.122565629,4,-10157483.122565629
30300036,QR Mean,404,36,historical,10168292.507797591,4,-10168292.507797591
30300037,QR Mean,404,37,historical,10753870.231424304,4,-10753870.231424304
30300038,QR Mean,404,38,historical,10871493.689492831,4,-10871493.689492831
30300039,QR Mean,404,39,historical,9991613.565383393,4,-9991613.565383393
30300040,QR Mean,404,40,historical,4061877.197333945,4,-4061877.197333945
30300041,QR Mean,404,41,historical,6468767.126810456,4,-6468767.126810456
30300042,QR Mean,404,42,historical,831429.0162277261,4,-831429.0162277261
30300043,QR Mean,404,43,historical,3006746.4331332427,4,-3006746.4331332427
30300044,QR Mean,404,44,historical,10218158.988461565,4,-10218158.988461565
30300045,QR Mean,404,45,historical,2708001.5368015845,4,-2708001.5368015845
30300046,QR Mean,404,46,historical,9096476.63970991,4,-9096476.63970991
30300047,QR Mean,404,47,historical,6639766.077284997,4,-6639766.077284997
30300048,QR Mean,404,48,historical,6528808.872038287,4,-6528808.872038287
30300049,QR Mean,404,49,historical,-37310.32105221704,4,37310.32105221704
30300050,QR Mean,404,50,historical,11528631.129791692,4,-11528631.129791692
30300051,QR Mean,404,51,historical,6554399.905374629,4,-6554399.905374629
30300052,QR Mean,404,52,historical,9001391.360278156,4,-9001391.360278156
30300053,QR Mean,404,53,historical,10859027.611762093,4,-10859027.611762093
30300054,QR Mean,404,54,historical,8689809.1924521,4,-8689809.1924521
30300055,QR Mean,404,55,historical,2219963.1434724545,4,-2219963.1434724545
30300056,QR Mean,404,56,historical,3581892.8671159917,4,-3581892.8671159917
30300057,QR Mean,404,57,historical,6708088.445700923,4,-6708088.445700923
30300058,QR Mean,404,58,historical,7737937.413823909,4,-7737937.413823909
30300059,QR Mean,404,59,historical,3378703.4347304427,4,-3378703.4347304427
30300060,QR Mean,404,60,historical,2157773.4939424214,4,-2157773.4939424214
30300061,QR Mean,404,61,historical,7464875.81650105,4,-7464875.81650105
30300062,QR Mean,404,62,historical,3488095.7219023444,4,-3488095.7219023444
30300063,QR Mean,404,63,historical,4813323.691260843,4,-4813323.691260843
30300064,QR Mean,404,64,historical,4145286.533378504,4,-4145286.533378504
30300065,QR Mean,404,65,historical,3742164.0819120235,4,-3742164.0819120235
30300066,QR Mean,404,66,historical,9128960.103895923,4,-9128960.103895923
30300067,QR Mean,404,67,historical,8006854.877841016,4,-8006854.877841016
30300068,QR Mean,404,68,historical,3298128.6933566513,4,-3298128.6933566513
30300069,QR Mean,404,69,historical,4683460.124345735,4,-4683460.124345735
30300070,QR Mean,404,70,historical,4796452.55667985,4,-4796452.55667985
30300071,QR Mean,404,71,historical,9310631.0861653,4,-9310631.0861653
30300072,QR Mean,404,72,historical,6660781.033206936,4,-6660781.033206936
30300073,QR Mean,404,73,historical,10892482.700491667,4,-10892482.700491667
30300074,QR Mean,404,74,historical,6244775.771837642,4,-6244775.771837642
30300075,QR Mean,404,75,historical,8961037.374960324,4,-8961037.374960324
30300076,QR Mean,404,76,historical,9143063.110597402,4,-9143063.110597402
30300077,QR Mean,404,77,historical,6816642.563120966,4,-6816642.563120966
30300078,QR Mean,404,78,historical,5859856.199941129,4,-5859856.199941129
30300079,QR Mean,404,79,historical,10956611.609827565,4,-10956611.609827565
30300080,QR Mean,404,80,historical,2648448.1058666026,4,-2648448.1058666026
30300081,QR Mean,404,81,historical,5439205.261168442,4,-5439205.261168442
30300082,QR Mean,404,82,historical,7013028.623476032,4,-7013028.623476032
30300083,QR Mean,404,83,historical,7337896.505168916,4,-7337896.505168916
30300084,QR Mean,404,84,historical,3466383.6353491605,4,-3466383.6353491605
30300085,QR Mean,404,85,historical,5881212.885669509,4,-5881212.885669509
30300086,QR Mean,404,86,historical,1143157.5114395607,4,-1143157.5114395607
30300087,QR Mean,404,87,historical,8371084.989960791,4,-8371084.989960791
30300088,QR Mean,404,88,historical,8198037.959982658,4,-8198037.959982658
30300089,QR Mean,404,89,historical,5694281.904489204,4,-5694281.904489204
30300090,QR Mean,404,90,historical,1989177.621409584,4,-1989177.621409584
30300091,QR Mean,404,91,historical,10028779.00434573,4,-10028779.00434573
30300092,QR Mean,404,92,historical,1808746.4878206227,4,-1808746.4878206227
30300093,QR Mean,404,93,historical,8179746.761251326,4,-8179746.761251326
30300094,QR Mean,404,94,historical,3461933.5029895203,4,-3461933.5029895203
30300095,QR Mean,404,95,historical,8591523.380939245,4,-8591523.380939245
30300096,QR Mean,404,96,historical,10270578.95260574,4,-10270578.95260574
30300097,QR Mean,404,97,historical,4577416.303599657,4,-4577416.303599657
30300098,QR Mean,404,98,historical,4338342.326332021,4,-4338342.326332021
30300099,QR Mean,404,99,historical,7477876.045573673,4,-7477876.045573673
30300000,Tail-QR Zoning,404,0,historical,11700173.933048297,2,-11700173.933048297
30300001,Tail-QR Zoning,404,1,historical,5060617.44605927,2,-5060617.44605927
30300002,Tail-QR Zoning,404,2,historical,7593617.213548853,2,-7593617.213548853
30300003,Tail-QR Zoning,404,3,historical,8757569.973947458,2,-8757569.973947458
30300004,Tail-QR Zoning,404,4,historical,10409017.312041821,2,-10409017.312041821
30300005,Tail-QR Zoning,404,5,historical,4609162.973585288,2,-4609162.973585288
30300006,Tail-QR Zoning,404,6,historical,6143426.188587501,2,-6143426.188587501
30300007,Tail-QR Zoning,404,7,historical,9862019.062662868,2,-9862019.062662868
30300008,Tail-QR Zoning,404,8,historical,5721621.208077725,2,-5721621.208077725
30300009,Tail-QR Zoning,404,9,historical,10817190.782639837,2,-10817190.782639837
30300010,Tail-QR Zoning,404,10,historical,5846141.763138723,2,-5846141.763138723
30300011,Tail-QR Zoning,404,11,historical,10002410.082016373,2,-10002410.082016373
30300012,Tail-QR Zoning,404,12,historical,8740383.502436627,2,-8740383.502436627
30300013,Tail-QR Zoning,404,13,historical,3666503.803365787,2,-3666503.803365787
30300014,Tail-QR Zoning,404,14,historical,7281650.816299235,2,-7281650.816299235
30300015,Tail-QR Zoning,404,15,historical,11919832.667896781,2,-11919832.667896781
30300016,Tail-QR Zoning,404,16,historical,6135174.129737362,2,-6135174.129737362
30300017,Tail-QR Zoning,404,17,historical,5269974.962483851,2,-5269974.962483851
30300018,Tail-QR Zoning,404,18,historical,10446740.245903574,2,-10446740.245903574
30300019,Tail-QR Zoning,404,19,historical,8628021.01483208,2,-8628021.01483208
30300020,Tail-QR Zoning,404,20,historical,1283640.592826316,2,-1283640.592826316
30300021,Tail-QR Zoning,404,21,historical,9624057.293274935,2,-9624057.293274935
30300022,Tail-QR Zoning,404,22,historical,7770219.597358336,2,-7770219.597358336
30300023,Tail-QR Zoning,404,23,historical,2841676.1951329885,2,-2841676.1951329885
30300024,Tail-QR Zoning,404,24,historical,12650991.07641978,2,-12650991.07641978
30300025,Tail-QR Zoning,404,25,historical,7366217.4688749295,2,-7366217.4688749295
30300026,Tail-QR Zoning,404,26,historical,1910053.6238566106,2,-1910053.6238566106
30300027,Tail-QR Zoning,404,27,historical,4123666.6025764523,2,-4123666.6025764523
30300028,Tail-QR Zoning,404,28,historical,8758548.116185747,2,-8758548.116185747
30300029,Tail-QR Zoning,404,29,historical,11091621.090086065,2,-11091621.090086065
30300030,Tail-QR Zoning,404,30,historical,9546333.033391006,2,-9546333.033391006
30300031,Tail-QR Zoning,404,31,historical,7929983.004132837,2,-7929983.004132837
30300032,Tail-QR Zoning,404,32,historical,7097423.323161999,2,-7097423.323161999
30300033,Tail-QR Zoning,404,33,historical,9498937.130854273,2,-9498937.130854273
30300034,Tail-QR Zoning,404,34,historical,4913538.628111296,2,-4913538.628111296
30300035,Tail-QR Zoning,404,35,historical,10099284.505890025,2,-10099284.505890025
30300036,Tail-QR Zoning,404,36,historical,10078366.9855747,2,-10078366.9855747
30300037,Tail-QR Zoning,404,37,historical,10684249.022454021,2,-10684249.022454021
30300038,Tail-QR Zoning,404,38,historical,10812066.214672212,2,-10812066.214672212
30300039,Tail-QR Zoning,404,39,historical,9934680.862014137,2,-9934680.862014137
30300040,Tail-QR Zoning,404,40,historical,4008920.4714420675,2,-4008920.4714420675
30300041,Tail-QR Zoning,404,41,historical,6421889.202032367,2,-6421889.202032367
30300042,Tail-QR Zoning,404,42,historical,756241.846469483,2,-756241.846469483
30300043,Tail-QR Zoning,404,43,historical,2932889.974284435,2,-2932889.974284435
30300044,Tail-QR Zoning,404,44,historical,10134799.083253432,2,-10134799.083253432
30300045,Tail-QR Zoning,404,45,historical,2616703.5366727705,2,-2616703.5366727705
